,name,type
4199,Nyunt Shin,person
4200,Nyunt Shwe,person
4201,Nyunt Swe,person
4202,Nyunt Swe,person
4203,Nyunt Than,person
4204,Nyunt Thaung,person
4205,Nyunt Thein,person
4206,Nyunt Thein,person
4207,Nyunt Tin,person
4208,Nyunt Tin,person
4209,Nyunt Wai,person
4210,Nyunt Wai,person
4211,Nyunt Win,person
4212,Nyunt Yi,person
4213,Nyunt Yi,person
4214,Nyunt Yin,person
4215,Nyunt Yin,person
4216,Oat,food
4217,Oat bread,food
4218,Ocean pout,food
4219,Ocelot,animal
4220,Octopus,animal
4221,Ohelo berry,food
4222,Ohn,person
4223,Ohn,person
4224,Ohn Gyaw,person
4225,Ohn Han,person
4226,Ohn Hla,person
4227,Ohn Hlaing,person
4228,Ohn Khaing,person
4229,Ohn Khin,person
4230,Ohn Khin,person
4231,Ohn Kyaing,person
4232,Ohn Kyaw,person
4233,Ohn Kyi,person
4234,Ohn Kyi,person
4235,Ohn Kyin,person
4236,Ohn Kywe,person
4237,Ohn Lwin,person
4238,Ohn Maung,person
4239,Ohn May,person
4240,Ohn Mya,person
4241,Ohn Mya,person
4242,Ohn Myaing,person
4243,Ohn Myaing,person
4244,Ohn Myint,person
4245,Ohn Myint,person
4246,Ohn Ngwe,person
4247,Ohn Nyunt,person
4248,Ohn Ohn,person
4249,Ohn Ohn Myint,person
4250,Ohn Pe,person
4251,Ohn Saing,person
4252,Ohn Sein,person
4253,Ohn Sein,person
4254,Ohn Shein,person
4255,Ohn Shin,person
4256,Ohn Shwe,person
4257,Ohn Shwe,person
4258,Ohn Than,person
4259,Ohn Than,person
4260,Ohn Thaung,person
4261,Ohn Thaw,person
4262,Ohn Thein,person
4263,Ohn Thwin,person
4264,Ohn Tin,person
4265,Ohn Tin,person
4266,Ohn Tun,person
4267,Ohn Win,person
4268,Ohn Yi,person
4269,Ohn Yi,person
4270,Ohn Yin,person
4271,Ohnmar,person
4272,Ohnmar Aung,person
4273,Ohnmar Aye,person
4274,Ohnmar Hlaing,person
4275,Ohnmar Khaing,person
4276,Ohnmar Khin,person
4277,Ohnmar Kyaw,person
4278,Ohnmar Kyi,person
4279,Ohnmar Lwin,person
4280,Ohnmar Myint,person
4281,Ohnmar San,person
4282,Ohnmar Soe,person
4283,Ohnmar Swe,person
4284,Ohnmar Than,person
4285,Ohnmar Tin,person
4286,Ohnmar Tun,person
4287,Ohnmar Win,person
4288,Oil palm,food
4289,Oil seed Camellia,food
4290,Okapi,animal
4291,Okra,food
4292,Old English Sheepdog,animal
4293,Olive,food
4294,Olm,animal
4295,Onion family vegetables,food
4296,Oo,person
4297,Oo Maung,person
4298,Oo Myint,person
4299,Opium poppy,food
4300,Opossum,animal
4301,Opossum,food
4302,Orang utan,animal
4303,Orange bell pepper,food
4304,Orange mint,food
4305,Orange roughy,food
4306,Oregon yampah,food
4307,Oriental wheat,food
4308,Ostrich,animal
4309,Ostrich,food
4310,Ostrich fern,food
4311,Other alcoholic beverage,food
4312,Other animal fat,food
4313,Other beverage,food
4314,Other bread,food
4315,Other bread product,food
4316,Other candy,food
4317,Other cereal product,food
4318,Other cocoa product,food
4319,Other dish,food
4320,Other fermented milk,food
4321,Other fish product,food
4322,Other frozen dessert,food
4323,Other fruit product,food
4324,Other meat product,food
4325,Other pasta dish,food
4326,Other sandwich,food
4327,Other snack food,food
4328,Other soy product,food
4329,Other vegetable product,food
4330,Other wine,food
4331,Otter,animal
4332,Oval leaf huckleberry,food
4333,Oxheart cabbage,food
4334,Oyster,animal
4335,Oyster mushroom,food
4336,Pacific cod,food
4337,Pacific halibut,food
4338,Pacific herring,food
4339,Pacific jack mackerel,food
4340,Pacific ocean perch,food
4341,Pacific oyster,food
4342,Pacific rockfish,food
4343,Pacific salmon,food
4344,Pacific sardine,food
4345,Paddlefish,animal
4346,Pademelon,animal
4347,Paing,person
4348,Paing Soe Kyaw,person
4349,Painted comber,food
4350,Pak choy,food
4351,Pan dulce,food
4352,Pancake,food
4353,Pangolin,animal
4354,Panther,animal
4355,Papaya,food
4356,Par,person
4357,Par Gyi,person
4358,Par Lay,person
4359,Par Par Win,person
4360,Parrot,animal
4361,Parsley,food
4362,Parsnip,food
4363,Passion fruit,food
4364,Pasta,food
4365,Pastry,food
4366,Patas Monkey,animal
4367,Pate,food
4368,Paw,person
4369,Paw Lar,person
4370,Paw Lu,person
4371,Paw Oo,person
4372,Paw San,person
4373,Paw Sein,person
4374,Paw Thein,person
4375,Paw Tin,person
4376,Paw Tun,person
4377,Pe Aung,person
4378,Pe Aye,person
4379,Pe Khin,person
4380,Pe Kyi,person
4381,Pe Myint,person
4382,Pe Nyunt,person
4383,Pe San,person
4384,Pe Sein,person
4385,Pe Than,person
4386,Pe Than Oo,person
4387,Pe Thaung,person
4388,Pe Thein,person
4389,Pe Tin,person
4390,Pe Win,person
4391,Peach,food
4392,Peach var.,food
4393,Peacock,animal
4394,Peanut,food
4395,Pear,food
4396,Pecan nut,food
4397,Pectin,food
4398,Pekingese,animal
4399,Pelican,animal
4400,Penguin,animal
4401,Pepper C. annuum,food
4402,Pepper C. baccatum,food
4403,Pepper C. chinense,food
4404,Pepper C. frutescens,food
4405,Pepper C. pubescens,food
4406,Pepper Capsicum,food
4407,Pepper Spice,food
4408,Peppermint,food
4409,Perciformes Perch like fishes,food
4410,Percoidei Bass and others,food
4411,Pere Davids Deer,animal
4412,Peregrine Falcon,animal
4413,Persian,animal
4414,Persian lime,food
4415,Persimmon,food
4416,Petit Basset Griffon Vendéen,animal
4417,Pheasant,animal
4418,Pheasant,food
4419,Pho Aung,person
4420,Pho Aye,person
4421,Pho Cho,person
4422,Pho Hla,person
4423,Pho Htaung,person
4424,Pho Htoo,person
4425,Pho Kyaw,person
4426,Pho Ni,person
4427,Pho San,person
4428,Pho Sein,person
4429,Pho Thar,person
4430,Pho Thaung,person
4431,Pho Toke,person
4432,Phone,person
4433,Phone Aung,person
4434,Phone Kyaw,person
4435,Phone Maung,person
4436,Phone Maw,person
4437,Phone Mo,person
4438,Phone Myint,person
4439,Phone Naing,person
4440,Phone Swe,person
4441,Phone Wai,person
4442,Phone Zaw,person
4443,Phyllo dough,food
4444,Phyo Aung,person
4445,Phyo Wai,person
4446,Phyu,person
4447,Phyu,person
4448,Phyu Phyu,person
4449,Phyu Phyu Aung,person
4450,Phyu Phyu Aye,person
4451,Phyu Phyu Hlaing,person
4452,Phyu Phyu Khaing,person
4453,Phyu Phyu Khin,person
4454,Phyu Phyu Kyaw,person
4455,Phyu Phyu Lwin,person
4456,Phyu Phyu Mar,person
4457,Phyu Phyu Myint,person
4458,Phyu Phyu Sein,person
4459,Phyu Phyu Soe,person
4460,Phyu Phyu Than,person
4461,Phyu Phyu Thein,person
4462,Phyu Phyu Thin,person
4463,Phyu Phyu Thwin,person
4464,Phyu Phyu Tin,person
4465,Phyu Phyu Win,person
4466,Phyu Phyu Zin,person
4467,Phyu Win,person
4468,Phyu Win Mar,person
4469,Pie,food
4470,Pie crust,food
4471,Pie filling,food
4472,Pied Tamarin,animal
4473,Pig,animal
4474,Pigeon pea,food
4475,Pika,animal
4476,Pike Fish,animal
4477,Pikeperch,food
4478,Piki bread,food
4479,Pili nut,food
4480,Pine nut,food
4481,Pineapple,food
4482,Pineappple sage,food
4483,Pink Fairy Armadillo,animal
4484,Pink salmon,food
4485,Piranha,animal
4486,Pistachio,food
4487,Pita bread,food
4488,Pitanga,food
4489,Pizza,food
4490,Plains prickly pear,food
4491,Platypus,animal
4492,Pleuronectidae Dab Halibut Plaice,food
4493,Po,person
4494,Po,person
4495,Po Ni,person
4496,Po Po,person
4497,Pointer,animal
4498,Poison Dart Frog,animal
4499,Polar Bear,animal
4500,Polar bear,food
4501,Pollock,food
4502,Pomegranate,food
4503,Pomes,food
4504,Pond Skater,animal
4505,Poodle,animal
4506,Pool Frog,animal
4507,Popcorn,food
4508,Poppy,food
4509,Porcupine,animal
4510,Porpoise,animal
4511,Port wine,food
4512,Possum,animal
4513,Pot marjoram,food
4514,Pot pie,food
4515,Potato,food
4516,Potato bread,food
4517,Potato chip,food
4518,Potato gratin,food
4519,Potato puffs,food
4520,Prairie turnip,food
4521,Prawn,animal
4522,Prickly pear,food
4523,Proboscis Monkey,animal
4524,Processed cheese,food
4525,Prunus Cherry Plum,food
4526,Pudding,food
4527,Pufferfish,animal
4528,Puffin,animal
4529,Pug,animal
4530,Pulses,food
4531,Puma,animal
4532,Pummelo,food
4533,Pumpkinseed sunfish,food
4534,Pupusa,food
4535,Purple Emperor Butterfly,animal
4536,Purple laver,food
4537,Purple mangosteen,food
4538,Purslane,food
4539,Puss Moth,animal
4540,Pwint,person
4541,Pwint Aung,person
4542,Pwint Than,person
4543,Pygmy Hippopotamus,animal
4544,Pygmy Marmoset,animal
4545,Quail,animal
4546,Quail,food
4547,Quesadilla,food
4548,Quetzal,animal
4549,Quince,food
4550,Quinoa,food
4551,Quokka,animal
4552,Quoll,animal
4553,Rabbit,animal
4554,Rabbit,food
4555,Raccoon,animal
4556,Raccoon,food
4557,Raccoon Dog,animal
4558,Radiated Tortoise,animal
4559,Radish,food
4560,Radish var.,food
4561,Ragdoll,animal
4562,Rainbow smelt,food
4563,Rainbow trout,food
4564,Raisin bread,food
4565,Rambutan,food
4566,Rape,food
4567,Rapini,food
4568,Rat,animal
4569,Rattlesnake,animal
4570,Ravioli,food
4571,Red Finch,animal
4572,Red Fox,animal
4573,Red Knee Tarantula,animal
4574,Red Panda,animal
4575,Red Wolf,animal
4576,Red algae,food
4577,Red beetroot,food
4578,Red bell pepper,food
4579,Red handed Tamarin,animal
4580,Red huckleberry,food
4581,Red king crab,food
4582,Red raspberry,food
4583,Red rice,food
4584,Redcurrant,food
4585,Reindeer,animal
4586,Relish,food
4587,Remoulade,food
4588,Rhinoceros,animal
4589,Rice,food
4590,Rice bread,food
4591,Rice cake,food
4592,Ringed seal,food
4593,River Turtle,animal
4594,Robin,animal
4595,Robusta coffee,food
4596,Rock Hyrax,animal
4597,Rock ptarmigan,food
4598,Rocket salad,food
4599,Rocket salad ssp.,food
4600,Rockfish,animal
4601,Rockhopper Penguin,animal
4602,Roe,food
4603,Romaine lettuce,food
4604,Roman camomile,food
4605,Root vegetables,food
4606,Rose hip,food
4607,Roseate Spoonbill,animal
4608,Roselle,food
4609,Rosemary,food
4610,Rottweiler,animal
4611,Rowal,food
4612,Rowanberry,food
4613,Royal Penguin,animal
4614,Rubus Blackberry Raspberry,food
4615,Rum,food
4616,Russian Blue,animal
4617,Rye,food
4618,Rye bread,food
4619,Saarloos Wolfdog,animal
4620,Sabai,person
4621,Sabai Aung,person
4622,Saber Toothed Tiger,animal
4623,Sable,animal
4624,Sablefish,food
4625,Sacred lotus,food
4626,Safflower,food
4627,Saffron,food
4628,Sago palm,food
4629,Sai Aik,person
4630,Sai Aik Tun,person
4631,Sai Aung,person
4632,Sai Aung Hla,person
4633,Sai Aung Myint,person
4634,Sai Aung Nyunt,person
4635,Sai Aung Thein,person
4636,Sai Aung Tun,person
4637,Sai Aung Win,person
4638,Sai Aye,person
4639,Sai Aye Maung,person
4640,Sai Hla Myint,person
4641,Sai Hla Shwe,person
4642,Sai Khin Aung,person
4643,Sai Kyauk,person
4644,Sai Kyaw Aye,person
4645,Sai Kyaw Hla,person
4646,Sai Kyaw Htin,person
4647,Sai Kyaw Myint,person
4648,Sai Kyaw Win,person
4649,Sai Lar,person
4650,Sai Lon,person
4651,Sai Lone,person
4652,Sai Maung,person
4653,Sai Maung Hla,person
4654,Sai Maung Hlaing,person
4655,Sai Maung Myint,person
4656,Sai Maung Sein,person
4657,Sai Mon,person
4658,Sai Myint Thein,person
4659,Sai Nandar,person
4660,Sai Noon,person
4661,Sai Nwe,person
4662,Sai Nyunt,person
4663,Sai Sai,person
4664,Sai Sam,person
4665,Sai San,person
4666,Sai San Aye,person
4667,Sai San Tun,person
4668,Sai Shan,person
4669,Sai Shwe,person
4670,Sai Soe Myint,person
4671,Sai Than Win,person
4672,Sai Thein Aung,person
4673,Sai Tin Myint,person
4674,Sai Tip,person
4675,Sai Tit,person
4676,Sai Tit Aung,person
4677,Sai Tun,person
4678,Sai Tun Aung,person
4679,Sai Tun Aye,person
4680,Sai Tun Hla,person
4681,Sai Tun Maung,person
4682,Sai Tun Sein,person
4683,Sai Tun Shwe,person
4684,Sai Tun Tin,person
4685,Sai Tun Yi,person
4686,Sai Tun Yin,person
4687,Sai Win Aung,person
4688,Sai Win Myint,person
4689,Sai Ye,person
4690,Sai Yi,person
4691,Sai Yi Tip,person
4692,Saiga,animal
4693,Saint Bernard,animal
4694,Sake,food
4695,Salad,food
4696,Salad dressing,food
4697,Salamander,animal
4698,Salmon,animal
4699,Salmonberry,food
4700,Salmonidae Salmon Trout,food
4701,Salt,food
4702,Samoyed,animal
4703,San,person
4704,San,person
4705,San Aung,person
4706,San Aye,person
4707,San Aye,person
4708,San Chein,person
4709,San Dar,person
4710,San Hein,person
4711,San Hla,person
4712,San Hla,person
4713,San Hla Aung,person
4714,San Hla Baw,person
4715,San Hlaing,person
4716,San Hmwe,person
4717,San Htay,person
4718,San Htay,person
4719,San Htoo,person
4720,San Htwe,person
4721,San Khin,person
4722,San Khin,person
4723,San Ko,person
4724,San Kyaw,person
4725,San Kyi,person
4726,San Kyi,person
4727,San Kyin,person
4728,San Kyu,person
4729,San Kywe,person
4730,San Lin,person
4731,San Lu,person
4732,San Lwin,person
4733,San Lwin,person
4734,San Lwin Oo,person
4735,San Maung,person
4736,San Maung Myint,person
4737,San May,person
4738,San Min,person
4739,San Min Aung,person
4740,San Mya,person
4741,San Mya,person
4742,San Myaing,person
4743,San Myaing,person
4744,San Myint,person
4745,San Myint,person
4746,San Myint Aung,person
4747,San Myint Kyi,person
4748,San Myint Oo,person
4749,San Myint Oo,person
4750,San Naing,person
4751,San Ngwe,person
4752,San Ni,person
4753,San Nu,person
4754,San Nwe,person
4755,San Nwet,person
4756,San Nyein,person
4757,San Nyunt,person
4758,San Nyunt,person
4759,San Ohn,person
4760,San Oo,person
4761,San Oo,person
4762,San Paw,person
4763,San Pe,person
4764,San San,person
4765,San San Aung,person
4766,San San Aye,person
4767,San San Cho,person
4768,San San Hla,person
4769,San San Hlaing,person
4770,San San Htay,person
4771,San San Htwe,person
4772,San San Khaing,person
4773,San San Kyaw,person
4774,San San Kyi,person
4775,San San Kyu,person
4776,San San Lwin,person
4777,San San Maw,person
4778,San San May,person
4779,San San Min,person
4780,San San Moe,person
4781,San San Mu,person
4782,San San Mya,person
4783,San San Myaing,person
4784,San San Myint,person
4785,San San Naing,person
4786,San San Ngwe,person
4787,San San Nu,person
4788,San San Nwe,person
4789,San San Nyunt,person
4790,San San Oo,person
4791,San San Shwe,person
4792,San San Swe,person
4793,San San Thein,person
4794,San San Tin,person
4795,San San Tint,person
4796,San San Tun,person
4797,San San Wai,person
4798,San San Win,person
4799,San San Yi,person
4800,San San Yin,person
4801,San San Yu,person
4802,San Sein,person
4803,San Shein,person
4804,San Shwe,person
4805,San Shwe,person
4806,San Shwe Maung,person
4807,San Thar,person
4808,San Thar Kyaw,person
4809,San Thaung,person
4810,San Thein,person
4811,San Thi,person
4812,San Thida,person
4813,San Thu,person
4814,San Thwin,person
4815,San Tin,person
4816,San Tin,person
4817,San Tint,person
4818,San Tint,person
4819,San Toe,person
4820,San Tun,person
4821,San Tun Aung,person
4822,San Tun Hla,person
4823,San Tun Oo,person
4824,San Wai,person
4825,San Wai,person
4826,San Wan,person
4827,San Win,person
4828,San Win,person
4829,San Win Aung,person
4830,San Win Maung,person
4831,San Win Tun,person
4832,San Ya,person
4833,San Ye,person
4834,San Yi,person
4835,San Yi,person
4836,San Yin,person
4837,San Yin,person
4838,San Yu,person
4839,San Yu Maw,person
4840,San Yu May,person
4841,Sand Lizard,animal
4842,Sandar,person
4843,Sandar Aung,person
4844,Sandar Aye,person
4845,Sandar Cho,person
4846,Sandar Htwe,person
4847,Sandar Khin,person
4848,Sandar Kyi,person
4849,Sandar Lin,person
4850,Sandar Lwin,person
4851,Sandar Min,person
4852,Sandar Moe,person
4853,Sandar Myint,person
4854,Sandar Oo,person
4855,Sandar Soe,person
4856,Sandar Than,person
4857,Sandar Tin,person
4858,Sandar Tun,person
4859,Sandar Win,person
4860,Saola,animal
4861,Sapodilla,food
4862,Sardines,animal
4863,Saskatoon berry,food
4864,Sauce,food
4865,Sausage,food
4866,Savoy cabbage,food
4867,Saw,person
4868,Saw,person
4869,Saw Aung,person
4870,Saw Aye,person
4871,Saw Han,person
4872,Saw Hla,person
4873,Saw Hla,person
4874,Saw Hla Maung,person
4875,Saw Hla Oo,person
4876,Saw Hla Pe,person
4877,Saw Hla Phyu,person
4878,Saw Hla Tun,person
4879,Saw Hlaing,person
4880,Saw Hlaing,person
4881,Saw Htay,person
4882,Saw Khaing,person
4883,Saw Khin,person
4884,Saw Khin,person
4885,Saw Kyaw Aung,person
4886,Saw Kyaw Aye,person
4887,Saw Kyi,person
4888,Saw Kyi,person
4889,Saw Kyin,person
4890,Saw Lin,person
4891,Saw Lwin,person
4892,Saw Lwin Oo,person
4893,Saw Maung,person
4894,Saw May,person
4895,Saw Min,person
4896,Saw Moe Myint,person
4897,Saw Mu,person
4898,Saw Mya,person
4899,Saw Myint,person
4900,Saw Myint,person
4901,Saw Naing,person
4902,Saw Naung,person
4903,Saw Noi Than Sein,person
4904,Saw Nyunt,person
4905,Saw Nyunt,person
4906,Saw Oo,person
4907,Saw Pe,person
4908,Saw Sandar,person
4909,Saw Saw,person
4910,Saw Shein,person
4911,Saw Shin,person
4912,Saw Shwe,person
4913,Saw Shwe,person
4914,Saw Than,person
4915,Saw Thaung,person
4916,Saw Thein,person
4917,Saw Thein,person
4918,Saw Tin,person
4919,Saw Tin Win,person
4920,Saw Tun,person
4921,Saw Tun Aung,person
4922,Saw Tun Oo,person
4923,Saw Wai,person
4924,Saw Win,person
4925,Saw Win,person
4926,Saw Win Aung,person
4927,Saw Yan Naing,person
4928,Saw Yi,person
4929,Saw Yin,person
4930,Saw Yu Mon,person
4931,Sawfish,animal
4932,Scallop,food
4933,Scarlet bean,food
4934,Scimitar horned Oryx,animal
4935,Scombridae Bonito Mackerel Tuna,food
4936,Scorpion,animal
4937,Scorpion Fish,animal
4938,Scrapple,food
4939,Scup,food
4940,Sea Dragon,animal
4941,Sea Lion,animal
4942,Sea Otter,animal
4943,Sea Slug,animal
4944,Sea Squirt,animal
4945,Sea Turtle,animal
4946,Sea Urchin,animal
4947,Sea buckthornberry,food
4948,Sea cucumber,food
4949,Seahorse,animal
4950,Seal,animal
4951,Seatrout,food
4952,Sein,person
4953,Sein,person
4954,Sein Aung,person
4955,Sein Aung Min,person
4956,Sein Aye,person
4957,Sein Aye,person
4958,Sein Ban,person
4959,Sein Gyi,person
4960,Sein Han,person
4961,Sein Hla,person
4962,Sein Hla,person
4963,Sein Hla Aung,person
4964,Sein Hla Maung,person
4965,Sein Hla Oo,person
4966,Sein Hlaing,person
4967,Sein Hlaing,person
4968,Sein Hmwe,person
4969,Sein Hoke,person
4970,Sein Htay,person
4971,Sein Htay,person
4972,Sein Htwe,person
4973,Sein Htwe,person
4974,Sein Khin,person
4975,Sein Kho,person
4976,Sein Kyaing,person
4977,Sein Kyaw,person
4978,Sein Kyi,person
4979,Sein Kyi,person
4980,Sein Kyin,person
4981,Sein Kyu,person
4982,Sein Lay,person
4983,Sein Lin,person
4984,Sein Lwin,person
4985,Sein Maung,person
4986,Sein Maung Win,person
4987,Sein Maw,person
4988,Sein May,person
4989,Sein Min,person
4990,Sein Mya,person
4991,Sein Mya,person
4992,Sein Myaing,person
4993,Sein Myaing,person
4994,Sein Myint,person
4995,Sein Myint,person
4996,Sein Naing,person
4997,Sein Ngwe,person
4998,Sein Ni,person
4999,Sein Nwe,person
5000,Sein Nyan,person
5001,Sein Nyo,person
5002,Sein Nyunt,person
5003,Sein Nyunt,person
5004,Sein Oo,person
5005,Sein Oo,person
5006,Sein Paw,person
5007,Sein Pe,person
5008,Sein Po,person
5009,Sein Pwint,person
5010,Sein Sein,person
5011,Sein Sein Aye,person
5012,Sein Sein Htay,person
5013,Sein Sein Myint,person
5014,Sein Sein Win,person
5015,Sein Sein Yi,person
5016,Sein Shan,person
5017,Sein Shwe,person
5018,Sein Shwe,person
5019,Sein Than,person
5020,Sein Than,person
5021,Sein Thar,person
5022,Sein Thaung,person
5023,Sein Thaw,person
5024,Sein Thein,person
5025,Sein Thi,person
5026,Sein Thin,person
5027,Sein Thwin,person
5028,Sein Tin,person
5029,Sein Tin,person
5030,Sein Tint,person
5031,Sein Toe,person
5032,Sein Tun,person
5033,Sein Tun Aung,person
5034,Sein Wan,person
5035,Sein Whet,person
5036,Sein Win,person
5037,Sein Win,person
5038,Sein Win Aung,person
5039,Sein Win Maung,person
5040,Sein Win Naing,person
5041,Sein Ya,person
5042,Sein Yi,person
5043,Sein Yi,person
5044,Sein Yin,person
5045,Sein Yin,person
5046,Semolina,food
5047,Serval,animal
5048,Sesame,food
5049,Sesbania flower,food
5050,Shallot,food
5051,Shark,animal
5052,Shark,food
5053,Shea tree,food
5054,Sheefish,food
5055,Sheep,animal
5056,Sheep Mutton Lamb,food
5057,Sheepshead,food
5058,Shein,person
5059,Shein Maung,person
5060,Shein Min,person
5061,Shein Win,person
5062,Sherry,food
5063,Shiba Inu,animal
5064,Shih Tzu,animal
5065,Shiitake,food
5066,Shortening,food
5067,Shrimp,animal
5068,Shrimp,food
5069,Shwe,person
5070,Shwe,person
5071,Shwe Aung,person
5072,Shwe Aye,person
5073,Shwe Ba,person
5074,Shwe Baw,person
5075,Shwe Daung,person
5076,Shwe Han,person
5077,Shwe Hla,person
5078,Shwe Hla,person
5079,Shwe Hlaing,person
5080,Shwe Htay,person
5081,Shwe Htoo,person
5082,Shwe Khin,person
5083,Shwe Ko,person
5084,Shwe Kyaing,person
5085,Shwe Kyaw,person
5086,Shwe Kyi,person
5087,Shwe Kyi,person
5088,Shwe Kyin,person
5089,Shwe Lay,person
5090,Shwe Lin,person
5091,Shwe Man,person
5092,Shwe Mann,person
5093,Shwe Maung,person
5094,Shwe May,person
5095,Shwe Mi,person
5096,Shwe Min,person
5097,Shwe Moe,person
5098,Shwe Mya,person
5099,Shwe Myint,person
5100,Shwe Myint,person
5101,Shwe Ni,person
5102,Shwe Nyein,person
5103,Shwe Nyunt,person
5104,Shwe Ohn,person
5105,Shwe Paw,person
5106,Shwe Sein,person
5107,Shwe Sein,person
5108,Shwe Shwe,person
5109,Shwe Shwe Myint,person
5110,Shwe Sin,person
5111,Shwe Sin Win,person
5112,Shwe Than,person
5113,Shwe Thar,person
5114,Shwe Thaung,person
5115,Shwe Thee,person
5116,Shwe Thein,person
5117,Shwe Thin,person
5118,Shwe Thwin,person
5119,Shwe Tin,person
5120,Shwe Tin,person
5121,Shwe Toe,person
5122,Shwe Tun,person
5123,Shwe War,person
5124,Shwe Win,person
5125,Shwe Ya,person
5126,Shwe Yi,person
5127,Shwe Yi,person
5128,Shwe Yin,person
5129,Shwe Yin,person
5130,Shwe Zin,person
5131,Si,person
5132,Si Si,person
5133,Si Si Lwin,person
5134,Si Si Mar,person
5135,Si Si Myint,person
5136,Si Si Than,person
5137,Si Si Win,person
5138,Siamese,animal
5139,Siamese Fighting Fish,animal
5140,Siberian,animal
5141,Siberian Husky,animal
5142,Siberian Tiger,animal
5143,Silver Dollar,animal
5144,Silver linden,food
5145,Skate Fish,animal
5146,Skipjack tuna,food
5147,Skunk,animal
5148,Skunk currant,food
5149,Sloth,animal
5150,Slow Worm,animal
5151,Small leaf linden,food
5152,Smelt,food
5153,Snack bar,food
5154,Snail,animal
5155,Snail,food
5156,Snake,animal
5157,Snapper,food
5158,Snapping Turtle,animal
5159,Snow crab,food
5160,Snowshoe,animal
5161,Snowy Owl,animal
5162,Sockeye salmon,food
5163,Soe,person
5164,Soe Aung,person
5165,Soe Aye,person
5166,Soe Chit,person
5167,Soe Gyi,person
5168,Soe Han,person
5169,Soe Hla,person
5170,Soe Hlaing,person
5171,Soe Htay,person
5172,Soe Htike,person
5173,Soe Htwe,person
5174,Soe Khaing,person
5175,Soe Ko Ko,person
5176,Soe Kyaing,person
5177,Soe Kyaw,person
5178,Soe Kyaw Thu,person
5179,Soe Kyi,person
5180,Soe Kyin,person
5181,Soe Lin,person
5182,Soe Lin Aung,person
5183,Soe Lwin,person
5184,Soe Lwin Oo,person
5185,Soe Maung,person
5186,Soe Maw,person
5187,Soe Min,person
5188,Soe Min Aung,person
5189,Soe Min Han,person
5190,Soe Min Oo,person
5191,Soe Min Thant,person
5192,Soe Min Tun,person
5193,Soe Moe,person
5194,Soe Moe Aung,person
5195,Soe Moe Kyaw,person
5196,Soe Moe Naing,person
5197,Soe Moe Oo,person
5198,Soe Mya,person
5199,Soe Myaing,person
5200,Soe Myint,person
5201,Soe Myint,person
5202,Soe Myint Aung,person
5203,Soe Myint Kyaw,person
5204,Soe Myint Lay,person
5205,Soe Myint Maung,person
5206,Soe Myint Naing,person
5207,Soe Myint Oo,person
5208,Soe Myint Thein,person
5209,Soe Myint Tun,person
5210,Soe Naing,person
5211,Soe Naing Oo,person
5212,Soe Naing Tun,person
5213,Soe Naing Win,person
5214,Soe Naung,person
5215,Soe Nyein,person
5216,Soe Nyunt,person
5217,Soe Nyunt Aung,person
5218,Soe Oo,person
5219,Soe Paing,person
5220,Soe San,person
5221,Soe Shein,person
5222,Soe Shwe,person
5223,Soe Soe,person
5224,Soe Soe,person
5225,Soe Soe Aung,person
5226,Soe Soe Aye,person
5227,Soe Soe Hlaing,person
5228,Soe Soe Khaing,person
5229,Soe Soe Lwin,person
5230,Soe Soe Mar,person
5231,Soe Soe Maw,person
5232,Soe Soe May,person
5233,Soe Soe Mu,person
5234,Soe Soe Myint,person
5235,Soe Soe Naing,person
5236,Soe Soe Naing,person
5237,Soe Soe Nwe,person
5238,Soe Soe Nyein,person
5239,Soe Soe Nyunt,person
5240,Soe Soe Oo,person
5241,Soe Soe Than,person
5242,Soe Soe Tun,person
5243,Soe Soe Win,person
5244,Soe Soe Yi,person
5245,Soe Than,person
5246,Soe Thein,person
5247,Soe Thein Tun,person
5248,Soe Thiha,person
5249,Soe Thin,person
5250,Soe Thu,person
5251,Soe Thwin,person
5252,Soe Tin,person
5253,Soe Tint,person
5254,Soe Tint Aung,person
5255,Soe Tun,person
5256,Soe Wai,person
5257,Soe Win,person
5258,Soe Win Aung,person
5259,Soe Win Maung,person
5260,Soe Win Myint,person
5261,Soe Win Naing,person
5262,Soe Win Tun,person
5263,Soe Yi,person
5264,Soe Yin,person
5265,Soft drink,food
5266,Soft necked garlic,food
5267,Somali,animal
5268,Sorghum,food
5269,Sorrel,food
5270,Soup,food
5271,Sour cherry,food
5272,Sourdock,food
5273,Sourdough,food
5274,Soursop,food
5275,South China Tiger,animal
5276,Soy bean,food
5277,Soy cream,food
5278,Soy milk,food
5279,Soy sauce,food
5280,Soy yogurt,food
5281,Spadefoot Toad,animal
5282,Spanish mackerel,food
5283,Sparkleberry,food
5284,Sparrow,animal
5285,Spearmint,food
5286,Spectacled Bear,animal
5287,Spelt,food
5288,Sperm Whale,animal
5289,Spider Monkey,animal
5290,Spinach,food
5291,Spiny Dogfish,animal
5292,Spiny dogfish,food
5293,Spiny lobster,food
5294,Spirit,food
5295,Spirulina,food
5296,Spixs Macaw,animal
5297,Sponge,animal
5298,Spot croaker,food
5299,Spotted seal,food
5300,Spread,food
5301,Squab,food
5302,Squashberry,food
5303,Squid,animal
5304,Squid,food
5305,Squirrel,animal
5306,Squirrel,food
5307,Squirrel Monkey,animal
5308,Sri Lankan Elephant,animal
5309,Staffordshire Bull Terrier,animal
